Env,Agent,Down,Dist,Field,Top_Choice,Top_Prob,Pass_Prob,Run_Prob,Punt_Prob,FG_Prob
nfl-iig-bucketed,deep_cfr,3,Short,Opp 12,SINGLEBACK,0.224,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 7,SINGLEBACK,0.226,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 2,SINGLEBACK,0.227,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 3,SHOTGUN,0.223,0.508,0.492,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 8,SHOTGUN,0.222,0.507,0.493,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 13,SHOTGUN,0.221,0.506,0.494,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 18,SHOTGUN,0.221,0.505,0.495,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 23,SHOTGUN,0.22,0.503,0.497,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 28,SHOTGUN,0.219,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 33,SINGLEBACK,0.219,0.501,0.499,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 38,SINGLEBACK,0.221,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 43,SINGLEBACK,0.224,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Own 48,SINGLEBACK,0.226,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 47,SINGLEBACK,0.228,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 42,SINGLEBACK,0.23,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 37,SINGLEBACK,0.231,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 32,SINGLEBACK,0.233,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 27,SINGLEBACK,0.234,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 22,SINGLEBACK,0.236,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 17,SINGLEBACK,0.237,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 12,SINGLEBACK,0.238,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 7,SINGLEBACK,0.239,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Med,Opp 2,SINGLEBACK,0.24,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 3,SHOTGUN,0.228,0.512,0.488,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 8,SHOTGUN,0.228,0.51,0.49,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 13,SHOTGUN,0.227,0.508,0.492,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 18,SHOTGUN,0.227,0.507,0.493,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 23,SHOTGUN,0.226,0.505,0.495,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 28,SHOTGUN,0.225,0.504,0.496,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 33,SHOTGUN,0.225,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 38,SINGLEBACK,0.227,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 43,SINGLEBACK,0.229,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Own 48,SINGLEBACK,0.232,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 47,SINGLEBACK,0.235,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 42,SINGLEBACK,0.238,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 37,SINGLEBACK,0.24,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 32,SINGLEBACK,0.243,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 27,SINGLEBACK,0.245,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 22,SINGLEBACK,0.246,0.488,0.512,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 17,SINGLEBACK,0.248,0.487,0.513,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 12,SINGLEBACK,0.249,0.486,0.514,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 7,SINGLEBACK,0.251,0.485,0.515,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Long,Opp 2,SINGLEBACK,0.252,0.484,0.516,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 3,SHOTGUN,0.233,0.517,0.483,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 8,SHOTGUN,0.233,0.515,0.485,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 13,SHOTGUN,0.233,0.514,0.486,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 18,SHOTGUN,0.232,0.512,0.488,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 23,SHOTGUN,0.232,0.51,0.49,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 28,SHOTGUN,0.232,0.508,0.492,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 33,SHOTGUN,0.231,0.506,0.494,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 38,SINGLEBACK,0.232,0.504,0.496,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 43,SINGLEBACK,0.235,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Own 48,SINGLEBACK,0.237,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 47,SINGLEBACK,0.24,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 42,SINGLEBACK,0.243,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 37,SINGLEBACK,0.245,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 32,SINGLEBACK,0.247,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 27,SINGLEBACK,0.249,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 22,SINGLEBACK,0.251,0.488,0.512,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 17,SINGLEBACK,0.252,0.486,0.514,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 12,SINGLEBACK,0.254,0.485,0.515,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 7,SINGLEBACK,0.256,0.483,0.517,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,V.Long,Opp 2,SINGLEBACK,0.257,0.482,0.518,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 3,SHOTGUN,0.228,0.513,0.487,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 8,SHOTGUN,0.228,0.512,0.488,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 13,SHOTGUN,0.228,0.511,0.489,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 18,SHOTGUN,0.227,0.509,0.491,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 23,SHOTGUN,0.226,0.508,0.492,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 28,SHOTGUN,0.226,0.507,0.493,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 33,SHOTGUN,0.225,0.505,0.495,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 38,SHOTGUN,0.224,0.505,0.495,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 43,SHOTGUN,0.224,0.504,0.496,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Own 48,SHOTGUN,0.223,0.503,0.497,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 47,SHOTGUN,0.222,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 42,SHOTGUN,0.221,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 37,SINGLEBACK,0.22,0.501,0.499,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 32,SINGLEBACK,0.222,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 27,SINGLEBACK,0.224,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 22,SINGLEBACK,0.225,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 17,SINGLEBACK,0.226,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 12,SINGLEBACK,0.227,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 7,SINGLEBACK,0.228,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Short,Opp 2,SINGLEBACK,0.229,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 3,SHOTGUN,0.232,0.516,0.484,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 8,SHOTGUN,0.231,0.515,0.485,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 13,SHOTGUN,0.23,0.513,0.487,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 18,SHOTGUN,0.229,0.512,0.488,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 23,SHOTGUN,0.228,0.51,0.49,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 28,SHOTGUN,0.227,0.508,0.492,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 33,SHOTGUN,0.227,0.507,0.493,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 38,SHOTGUN,0.226,0.506,0.494,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 43,SHOTGUN,0.225,0.504,0.496,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Own 48,SHOTGUN,0.224,0.503,0.497,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 47,SINGLEBACK,0.226,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 42,SINGLEBACK,0.228,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 37,SINGLEBACK,0.23,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 32,SINGLEBACK,0.232,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 27,SINGLEBACK,0.235,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 22,SINGLEBACK,0.236,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 17,SINGLEBACK,0.238,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 12,SINGLEBACK,0.239,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 7,SINGLEBACK,0.241,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Med,Opp 2,SINGLEBACK,0.242,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 3,SHOTGUN,0.237,0.522,0.478,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 8,SHOTGUN,0.237,0.521,0.479,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 13,SHOTGUN,0.236,0.519,0.481,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 18,SHOTGUN,0.236,0.517,0.483,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 23,SHOTGUN,0.235,0.514,0.486,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 28,SHOTGUN,0.234,0.512,0.488,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 33,SHOTGUN,0.233,0.509,0.491,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 38,SHOTGUN,0.233,0.507,0.493,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 43,SHOTGUN,0.232,0.505,0.495,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Own 48,SINGLEBACK,0.231,0.503,0.497,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 47,SINGLEBACK,0.234,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 42,SINGLEBACK,0.236,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 37,SINGLEBACK,0.239,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 32,SINGLEBACK,0.242,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 27,SINGLEBACK,0.244,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 22,SINGLEBACK,0.247,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 17,SINGLEBACK,0.249,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 12,SINGLEBACK,0.251,0.488,0.512,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 7,SINGLEBACK,0.253,0.487,0.513,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,Long,Opp 2,SINGLEBACK,0.255,0.486,0.514,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 3,SHOTGUN,0.243,0.526,0.474,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 8,SHOTGUN,0.242,0.524,0.476,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 13,SHOTGUN,0.242,0.522,0.478,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 18,SHOTGUN,0.241,0.52,0.48,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 23,SHOTGUN,0.241,0.518,0.482,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 28,SHOTGUN,0.24,0.515,0.485,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 33,SHOTGUN,0.239,0.513,0.487,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 38,SHOTGUN,0.239,0.51,0.49,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 43,SHOTGUN,0.238,0.508,0.492,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Own 48,SHOTGUN,0.237,0.505,0.495,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 47,SINGLEBACK,0.238,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 42,SINGLEBACK,0.242,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 37,SINGLEBACK,0.244,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 32,SINGLEBACK,0.247,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 27,SINGLEBACK,0.25,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 22,SINGLEBACK,0.253,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 17,SINGLEBACK,0.256,0.488,0.512,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 12,SINGLEBACK,0.259,0.486,0.514,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 7,SINGLEBACK,0.261,0.484,0.516,0.0,0.0
nfl-iig-bucketed,deep_cfr,4,V.Long,Opp 2,SINGLEBACK,0.264,0.482,0.518,0.0,0.0
